,state,year,education_level,education_code,number_of_births,avg_mother_age,avg_birth_weight_grams,ref_year
1723,New Mexico,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,440,34,3151.9,2003
1724,New York,2016,Unknown or Not Stated,-9,1138,29,3155.3999999999996,2001
1725,New York,2016,8th grade or less,1,10806,30,3258.1,1999
1726,New York,2016,9th through 12th grade with no diploma,2,25331,26,3192.8,2005
1727,New York,2016,High school graduate or GED completed,3,51918,28,3245.3500000000004,2004
1728,New York,2016,"Some college credit, but not a degree",4,37773,29,3256.3,2003
1729,New York,2016,"Associate degree (AA, AS)",5,18758,30,3276.25,2002
1730,New York,2016,"Bachelor's degree (BA, AB, BS)",6,46756,32,3292.8500000000004,2000
1731,New York,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,33616,33,3313.2,1999
1732,New York,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,8187,34,3280.25,1998
1733,New York,2017,Unknown or Not Stated,-9,1210,30,3077.5,2001
1734,New York,2017,8th grade or less,1,10546,30,3254.6000000000004,2000
1735,New York,2017,9th through 12th grade with no diploma,2,24154,27,3181.5,2005
1736,New York,2017,High school graduate or GED completed,3,51786,28,3235.7,2005
1737,New York,2017,"Some college credit, but not a degree",4,36267,29,3248.45,2004
1738,New York,2017,"Associate degree (AA, AS)",5,18189,30,3277.85,2003
1739,New York,2017,"Bachelor's degree (BA, AB, BS)",6,46142,32,3293.0,2001
1740,New York,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,33330,33,3308.45,2000
1741,New York,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,8113,34,3271.45,1999
1742,New York,2018,Unknown or Not Stated,-9,1342,30,3077.75,2002
1743,New York,2018,8th grade or less,1,9775,31,3257.1,2000
1744,New York,2018,9th through 12th grade with no diploma,2,22395,27,3180.55,2006
1745,New York,2018,High school graduate or GED completed,3,51751,28,3234.5,2006
1746,New York,2018,"Some college credit, but not a degree",4,35082,29,3249.95,2005
1747,New York,2018,"Associate degree (AA, AS)",5,17968,31,3276.3999999999996,2003
1748,New York,2018,"Bachelor's degree (BA, AB, BS)",6,46108,32,3292.8,2002
1749,New York,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,33389,33,3310.35,2001
1750,New York,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,8428,34,3277.1499999999996,2000
1751,New York,2019,Unknown or Not Stated,-9,1557,30,3059.8,2003
1752,New York,2019,8th grade or less,1,8984,31,3243.75,2001
1753,New York,2019,9th through 12th grade with no diploma,2,21562,27,3179.75,2007
1754,New York,2019,High school graduate or GED completed,3,50701,28,3229.9,2007
1755,New York,2019,"Some college credit, but not a degree",4,33762,29,3239.45,2006
1756,New York,2019,"Associate degree (AA, AS)",5,17602,31,3271.95,2004
1757,New York,2019,"Bachelor's degree (BA, AB, BS)",6,46163,32,3281.3500000000004,2003
1758,New York,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,33030,33,3308.3,2002
1759,New York,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,8178,35,3274.45,2000
1760,New York,2020,Unknown or Not Stated,-9,1474,30,3051.75,2004
1761,New York,2020,8th grade or less,1,8296,31,3248.15,2002
1762,New York,2020,9th through 12th grade with no diploma,2,19427,27,3170.15,2008
1763,New York,2020,High school graduate or GED completed,3,48608,28,3229.25,2008
1764,New York,2020,"Some college credit, but not a degree",4,31492,29,3236.9,2007
1765,New York,2020,"Associate degree (AA, AS)",5,16740,31,3267.5,2005
1766,New York,2020,"Bachelor's degree (BA, AB, BS)",6,43673,32,3286.1,2004
1767,New York,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,31728,33,3299.2,2003
1768,New York,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,7900,34,3265.1,2002
1769,New York,2021,Unknown or Not Stated,-9,1523,30,3117.8,2005
1770,New York,2021,8th grade or less,1,8023,31,3236.65,2003
1771,New York,2021,9th through 12th grade with no diploma,2,17929,27,3165.15,2009
1772,New York,2021,High school graduate or GED completed,3,48420,28,3216.9,2009
1773,New York,2021,"Some college credit, but not a degree",4,30756,29,3229.15,2008
1774,New York,2021,"Associate degree (AA, AS)",5,17058,31,3257.9,2006
1775,New York,2021,"Bachelor's degree (BA, AB, BS)",6,45572,32,3274.45,2005
1776,New York,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,33196,34,3295.1499999999996,2003
1777,New York,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,8265,35,3256.95,2002
1778,North Carolina,2016,Unknown or Not Stated,-9,337,29,3177.35,2001
1779,North Carolina,2016,8th grade or less,1,4529,30,3286.8999999999996,1999
1780,North Carolina,2016,9th through 12th grade with no diploma,2,12793,25,3140.05,2006
1781,North Carolina,2016,High school graduate or GED completed,3,27443,26,3182.45,2006
1782,North Carolina,2016,"Some college credit, but not a degree",4,27240,27,3234.3,2005
1783,North Carolina,2016,"Associate degree (AA, AS)",5,11044,30,3286.3500000000004,2002
1784,North Carolina,2016,"Bachelor's degree (BA, AB, BS)",6,24234,31,3341.85,2001
1785,North Carolina,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10217,33,3328.75,1999
1786,North Carolina,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2942,34,3316.4,1998
1787,North Carolina,2017,Unknown or Not Stated,-9,271,29,3156.75,2002
1788,North Carolina,2017,8th grade or less,1,4390,30,3257.3,2000
1789,North Carolina,2017,9th through 12th grade with no diploma,2,12421,25,3121.7,2007
1790,North Carolina,2017,High school graduate or GED completed,3,28252,26,3180.5,2007
1791,North Carolina,2017,"Some college credit, but not a degree",4,26866,27,3222.1499999999996,2006
1792,North Carolina,2017,"Associate degree (AA, AS)",5,11148,30,3285.65,2003
1793,North Carolina,2017,"Bachelor's degree (BA, AB, BS)",6,23506,31,3341.55,2002
1794,North Carolina,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10254,33,3320.8500000000004,2000
1795,North Carolina,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3017,34,3314.45,1999
1796,North Carolina,2018,Unknown or Not Stated,-9,389,29,3231.6,2003
1797,North Carolina,2018,8th grade or less,1,3943,30,3247.35,2001
1798,North Carolina,2018,9th through 12th grade with no diploma,2,11694,25,3122.55,2008
1799,North Carolina,2018,High school graduate or GED completed,3,28321,26,3180.85,2008
1800,North Carolina,2018,"Some college credit, but not a degree",4,25807,27,3229.45,2007
1801,North Carolina,2018,"Associate degree (AA, AS)",5,11226,30,3281.65,2004
1802,North Carolina,2018,"Bachelor's degree (BA, AB, BS)",6,24110,31,3348.5,2003
1803,North Carolina,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10446,33,3322.95,2001
1804,North Carolina,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3018,34,3298.3,2000
1805,North Carolina,2019,Unknown or Not Stated,-9,428,29,3126.0,2004
1806,North Carolina,2019,8th grade or less,1,3942,30,3241.95,2002
1807,North Carolina,2019,9th through 12th grade with no diploma,2,11254,25,3124.8999999999996,2009
1808,North Carolina,2019,High school graduate or GED completed,3,29577,26,3166.0,2009
1809,North Carolina,2019,"Some college credit, but not a degree",4,24528,28,3217.95,2007
1810,North Carolina,2019,"Associate degree (AA, AS)",5,11332,30,3275.25,2005
1811,North Carolina,2019,"Bachelor's degree (BA, AB, BS)",6,23941,31,3324.7,2004
1812,North Carolina,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10606,33,3315.95,2002
1813,North Carolina,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3117,34,3320.65,2001
1814,North Carolina,2020,Unknown or Not Stated,-9,323,29,3093.6,2005
1815,North Carolina,2020,8th grade or less,1,3884,30,3231.45,2003
1816,North Carolina,2020,9th through 12th grade with no diploma,2,10616,25,3115.75,2010
1817,North Carolina,2020,High school graduate or GED completed,3,29290,26,3170.35,2010
1818,North Carolina,2020,"Some college credit, but not a degree",4,23565,28,3214.0,2008
1819,North Carolina,2020,"Associate degree (AA, AS)",5,11198,30,3261.6,2006
1820,North Carolina,2020,"Bachelor's degree (BA, AB, BS)",6,24225,31,3324.75,2005
1821,North Carolina,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,10438,33,3319.45,2003
1822,North Carolina,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3191,34,3294.1000000000004,2002
1823,North Carolina,2021,Unknown or Not Stated,-9,338,30,3122.95,2005
1824,North Carolina,2021,8th grade or less,1,3627,30,3229.7,2004
1825,North Carolina,2021,9th through 12th grade with no diploma,2,10187,26,3110.8,2010
1826,North Carolina,2021,High school graduate or GED completed,3,30032,26,3158.15,2011
1827,North Carolina,2021,"Some college credit, but not a degree",4,23322,28,3215.2,2009
1828,North Carolina,2021,"Associate degree (AA, AS)",5,11743,30,3255.05,2007
1829,North Carolina,2021,"Bachelor's degree (BA, AB, BS)",6,26112,31,3328.6000000000004,2006
1830,North Carolina,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,11680,33,3310.95,2004
1831,North Carolina,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3425,34,3297.1499999999996,2003
1832,North Dakota,2016,Unknown or Not Stated,-9,152,29,3222.45,2001
1833,North Dakota,2016,8th grade or less,1,170,28,3276.05,2001
1834,North Dakota,2016,9th through 12th grade with no diploma,2,828,24,3242.0,2007
1835,North Dakota,2016,High school graduate or GED completed,3,2214,26,3295.65,2006
1836,North Dakota,2016,"Some college credit, but not a degree",4,2425,28,3362.25,2004
1837,North Dakota,2016,"Associate degree (AA, AS)",5,1539,29,3373.85,2003
1838,North Dakota,2016,"Bachelor's degree (BA, AB, BS)",6,2984,30,3405.45,2002
1839,North Dakota,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,783,31,3379.9,2001
1840,North Dakota,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,288,32,3354.5,2000
1841,North Dakota,2017,Unknown or Not Stated,-9,143,29,3363.0,2002
1842,North Dakota,2017,8th grade or less,1,140,29,3224.9,2001
1843,North Dakota,2017,9th through 12th grade with no diploma,2,791,24,3244.4,2008
1844,North Dakota,2017,High school graduate or GED completed,3,2099,26,3303.15,2007
1845,North Dakota,2017,"Some college credit, but not a degree",4,2247,28,3337.4,2005
1846,North Dakota,2017,"Associate degree (AA, AS)",5,1421,30,3383.85,2003
1847,North Dakota,2017,"Bachelor's degree (BA, AB, BS)",6,2810,30,3396.55,2003
1848,North Dakota,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,783,32,3343.8500000000004,2001
1849,North Dakota,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,303,32,3377.8500000000004,2001
1850,North Dakota,2018,Unknown or Not Stated,-9,134,29,3154.9,2003
1851,North Dakota,2018,8th grade or less,1,113,29,3264.6499999999996,2002
1852,North Dakota,2018,9th through 12th grade with no diploma,2,783,24,3259.1000000000004,2009
1853,North Dakota,2018,High school graduate or GED completed,3,2160,26,3283.3,2008
1854,North Dakota,2018,"Some college credit, but not a degree",4,2118,28,3342.6,2006
1855,North Dakota,2018,"Associate degree (AA, AS)",5,1413,29,3403.9,2005
1856,North Dakota,2018,"Bachelor's degree (BA, AB, BS)",6,2793,30,3388.75,2004
1857,North Dakota,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,776,32,3360.95,2002
1858,North Dakota,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,346,32,3407.3500000000004,2002
1859,North Dakota,2019,Unknown or Not Stated,-9,139,29,3306.7,2004
1860,North Dakota,2019,8th grade or less,1,119,29,3316.05,2003
1861,North Dakota,2019,9th through 12th grade with no diploma,2,757,25,3246.55,2009
1862,North Dakota,2019,High school graduate or GED completed,3,2168,26,3298.15,2009
1863,North Dakota,2019,"Some college credit, but not a degree",4,2144,28,3293.75,2007
1864,North Dakota,2019,"Associate degree (AA, AS)",5,1303,30,3341.9,2005
1865,North Dakota,2019,"Bachelor's degree (BA, AB, BS)",6,2676,30,3377.85,2005
1866,North Dakota,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,855,32,3370.4,2003
1867,North Dakota,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,293,32,3316.8999999999996,2003
1868,North Dakota,2020,Unknown or Not Stated,-9,148,29,3224.65,2005
1869,North Dakota,2020,8th grade or less,1,108,30,3366.95,2003
1870,North Dakota,2020,9th through 12th grade with no diploma,2,692,25,3234.55,2010
1871,North Dakota,2020,High school graduate or GED completed,3,2144,27,3273.35,2009
1872,North Dakota,2020,"Some college credit, but not a degree",4,2018,28,3309.25,2008
1873,North Dakota,2020,"Associate degree (AA, AS)",5,1307,30,3338.2,2006
1874,North Dakota,2020,"Bachelor's degree (BA, AB, BS)",6,2569,31,3363.65,2005
1875,North Dakota,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,799,32,3385.8,2004
1876,North Dakota,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,274,33,3378.8,2003
1877,North Dakota,2021,Unknown or Not Stated,-9,151,29,3276.8,2006
1878,North Dakota,2021,8th grade or less,1,93,30,3191.7,2004
1879,North Dakota,2021,9th through 12th grade with no diploma,2,673,25,3240.8,2011
1880,North Dakota,2021,High school graduate or GED completed,3,2070,27,3271.25,2010
1881,North Dakota,2021,"Some college credit, but not a degree",4,1914,28,3316.2,2009
1882,North Dakota,2021,"Associate degree (AA, AS)",5,1329,30,3351.8,2007
1883,North Dakota,2021,"Bachelor's degree (BA, AB, BS)",6,2689,30,3363.95,2007
1884,North Dakota,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,857,32,3428.3,2005
1885,North Dakota,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,336,33,3340.3,2004
1886,Ohio,2016,Unknown or Not Stated,-9,539,28,3061.75,2002
1887,Ohio,2016,8th grade or less,1,4627,28,3309.3500000000004,2001
1888,Ohio,2016,9th through 12th grade with no diploma,2,13799,24,3089.8,2007
1889,Ohio,2016,High school graduate or GED completed,3,36228,26,3197.6,2006
1890,Ohio,2016,"Some college credit, but not a degree",4,28449,27,3255.35,2005
1891,Ohio,2016,"Associate degree (AA, AS)",5,12589,30,3310.0,2002
1892,Ohio,2016,"Bachelor's degree (BA, AB, BS)",6,26048,31,3356.45,2001
1893,Ohio,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12445,32,3361.8500000000004,2000
1894,Ohio,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3361,33,3309.4,1999
1895,Ohio,2017,Unknown or Not Stated,-9,394,28,3072.6499999999996,2003
1896,Ohio,2017,8th grade or less,1,4819,28,3305.7,2002
1897,Ohio,2017,9th through 12th grade with no diploma,2,13242,24,3095.9,2008
1898,Ohio,2017,High school graduate or GED completed,3,37301,26,3200.95,2007
1899,Ohio,2017,"Some college credit, but not a degree",4,26806,28,3247.5,2005
1900,Ohio,2017,"Associate degree (AA, AS)",5,12616,30,3299.7,2003
1901,Ohio,2017,"Bachelor's degree (BA, AB, BS)",6,26013,31,3353.0,2002
1902,Ohio,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12254,32,3361.05,2001
1903,Ohio,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3387,33,3320.0,2000
1904,Ohio,2018,Unknown or Not Stated,-9,384,29,2954.55,2003
1905,Ohio,2018,8th grade or less,1,4774,29,3329.0,2002
1906,Ohio,2018,9th through 12th grade with no diploma,2,12633,24,3100.9,2009
1907,Ohio,2018,High school graduate or GED completed,3,37813,26,3200.75,2008
1908,Ohio,2018,"Some college credit, but not a degree",4,25493,28,3250.0,2006
1909,Ohio,2018,"Associate degree (AA, AS)",5,12070,30,3294.1,2004
1910,Ohio,2018,"Bachelor's degree (BA, AB, BS)",6,26081,31,3365.8999999999996,2003
1911,Ohio,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12349,33,3351.3,2001
1912,Ohio,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3537,33,3332.7,2001
1913,Ohio,2019,Unknown or Not Stated,-9,449,28,2915.5,2005
1914,Ohio,2019,8th grade or less,1,4795,29,3298.45,2003
1915,Ohio,2019,9th through 12th grade with no diploma,2,12240,24,3105.2,2010
1916,Ohio,2019,High school graduate or GED completed,3,38520,26,3193.8,2009
1917,Ohio,2019,"Some college credit, but not a degree",4,24688,28,3244.3,2007
1918,Ohio,2019,"Associate degree (AA, AS)",5,11968,30,3287.35,2005
1919,Ohio,2019,"Bachelor's degree (BA, AB, BS)",6,26014,31,3346.3999999999996,2004
1920,Ohio,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12372,33,3347.8500000000004,2002
1921,Ohio,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3415,33,3282.75,2002
1922,Ohio,2020,Unknown or Not Stated,-9,402,29,2981.25,2005
1923,Ohio,2020,8th grade or less,1,4902,29,3298.25,2004
1924,Ohio,2020,9th through 12th grade with no diploma,2,11256,24,3114.85,2011
1925,Ohio,2020,High school graduate or GED completed,3,37407,26,3194.4,2010
1926,Ohio,2020,"Some college credit, but not a degree",4,22804,28,3240.35,2008
1927,Ohio,2020,"Associate degree (AA, AS)",5,11466,30,3289.75,2006
1928,Ohio,2020,"Bachelor's degree (BA, AB, BS)",6,25510,31,3356.3,2005
1929,Ohio,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,11987,33,3344.2,2003
1930,Ohio,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3457,33,3322.75,2003
1931,Ohio,2021,Unknown or Not Stated,-9,451,29,2990.45,2006
1932,Ohio,2021,8th grade or less,1,5060,29,3316.2,2005
1933,Ohio,2021,9th through 12th grade with no diploma,2,10348,24,3095.3,2012
1934,Ohio,2021,High school graduate or GED completed,3,37267,26,3184.1000000000004,2011
1935,Ohio,2021,"Some college credit, but not a degree",4,21817,28,3237.8,2009
1936,Ohio,2021,"Associate degree (AA, AS)",5,11650,30,3289.6,2007
1937,Ohio,2021,"Bachelor's degree (BA, AB, BS)",6,26962,31,3347.3999999999996,2006
1938,Ohio,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12615,33,3341.45,2004
1939,Ohio,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3621,33,3294.8,2004
1940,Oklahoma,2016,Unknown or Not Stated,-9,132,28,3046.1,2002
1941,Oklahoma,2016,8th grade or less,1,1624,28,3254.25,2001
1942,Oklahoma,2016,9th through 12th grade with no diploma,2,7170,24,3181.5,2007
1943,Oklahoma,2016,High school graduate or GED completed,3,15319,25,3228.8,2007
1944,Oklahoma,2016,"Some college credit, but not a degree",4,12196,27,3288.05,2005
1945,Oklahoma,2016,"Associate degree (AA, AS)",5,3998,29,3317.5,2003
1946,Oklahoma,2016,"Bachelor's degree (BA, AB, BS)",6,8742,30,3362.4,2002
1947,Oklahoma,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2579,32,3341.25,2000
1948,Oklahoma,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,832,33,3355.0,1999
1949,Oklahoma,2017,Unknown or Not Stated,-9,135,28,2943.45,2003
1950,Oklahoma,2017,8th grade or less,1,1570,28,3218.1000000000004,2002
1951,Oklahoma,2017,9th through 12th grade with no diploma,2,6487,24,3192.35,2008
1952,Oklahoma,2017,High school graduate or GED completed,3,14775,25,3225.0,2008
1953,Oklahoma,2017,"Some college credit, but not a degree",4,11725,27,3264.95,2006
1954,Oklahoma,2017,"Associate degree (AA, AS)",5,3928,29,3295.8,2004
1955,Oklahoma,2017,"Bachelor's degree (BA, AB, BS)",6,8381,30,3358.25,2003
1956,Oklahoma,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2403,32,3350.8999999999996,2001
1957,Oklahoma,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,810,33,3343.5,2000
