,state,year,education_level,education_code,number_of_births,avg_mother_age,avg_birth_weight_grams,ref_year,enrolled,total_revenue,federal_revenue,state_revenue,local_revenue,total_expenditure,instruction_expenditure,support_services_expenditure,other_expenditure,capital_outlay_expenditure,total_expenditure_per_student,instruction_expenditure_per_student,support_expenditure_per_student,7yr_avg_total_per_student,7yr_avg_instruction_per_student,7yr_avg_support_per_student
1275,Minnesota,2019,"Bachelor's degree (BA, AB, BS)",6,18386,31,3397.6,2004,822245.0,8688315,507014,6019336,2161965,8963393,4506036,2087673,653077.0,1039748,10.90112192837901,5.480162238748791,2.5389914198322883,11.067247385467551,5.467574837877757,2.6579906490437772
1276,Minnesota,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7382,33,3392.65,2002,832265.0,8065042,409915,4771002,2884125,8716123,4113812,2071915,595228.0,1283085,10.472773695878116,4.942911212174007,2.489489525571783,10.174399844021151,4.993685428150501,2.470756579734665
1277,Minnesota,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2336,33,3360.25,2002,832265.0,8065042,409915,4771002,2884125,8716123,4113812,2071915,595228.0,1283085,10.472773695878116,4.942911212174007,2.489489525571783,10.174399844021151,4.993685428150501,2.470756579734665
1278,Minnesota,2020,Unknown or Not Stated,-9,304,31,3189.5,2003,825674.0,8484497,463746,6064474,1956277,8938770,4318736,2130933,613899.0,1204124,10.82602819030271,5.230558307516041,2.5808406223279405,10.614461511921712,5.228123515216573,2.5642361829693834
1279,Minnesota,2020,8th grade or less,1,2186,31,3328.2,2002,832265.0,8065042,409915,4771002,2884125,8716123,4113812,2071915,595228.0,1283085,10.472773695878116,4.942911212174007,2.489489525571783,10.174399844021151,4.993685428150501,2.470756579734665
1280,Minnesota,2020,9th through 12th grade with no diploma,2,4171,26,3236.5,2009,800831.0,10353784,575703,6590788,3187293,11193640,5815987,2712430,803017.0,1187008,13.977530839840115,7.262439890563677,3.3870192337709204,13.012938176501427,6.739100459672882,3.1280945381305143
1281,Minnesota,2020,High school graduate or GED completed,3,10793,28,3275.6,2008,807929.0,10118118,558886,6513673,3045559,10462624,5242058,2589268,768142.0,1136550,12.949930006225795,6.48826567681071,3.204821215725639,12.694950787897616,6.539068779650803,3.0499033345165416
1282,Minnesota,2020,"Some college credit, but not a degree",4,11166,29,3307.8,2007,810104.0,9693509,546297,6267386,2879826,10030105,5048143,2405182,730882.0,1074228,12.381255986885634,6.231475217996701,2.9689792915477518,12.354537496845152,6.312555005480691,2.9619815233310063
1283,Minnesota,2020,"Associate degree (AA, AS)",5,7476,30,3355.7,2006,812040.0,9314477,558287,6368364,2387826,9671933,4818788,2317030,697359.0,1063443,11.910660804886458,5.9341756563716075,2.8533446628244916,12.013637819480582,6.04571013657761,2.8832044822769203
1284,Minnesota,2020,"Bachelor's degree (BA, AB, BS)",6,17904,31,3396.05,2005,814660.0,8777363,529037,5912340,2335986,9082593,4637773,2157574,646632.0,937357,11.148936979844352,5.692893968035745,2.64843492990941,11.51295822748601,5.714348896807658,2.7549859525341867
1285,Minnesota,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7040,33,3385.6499999999996,2003,825674.0,8484497,463746,6064474,1956277,8938770,4318736,2130933,613899.0,1204124,10.82602819030271,5.230558307516041,2.5808406223279405,10.614461511921712,5.228123515216573,2.5642361829693834
1286,Minnesota,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2403,34,3343.5,2002,832265.0,8065042,409915,4771002,2884125,8716123,4113812,2071915,595228.0,1283085,10.472773695878116,4.942911212174007,2.489489525571783,10.174399844021151,4.993685428150501,2.470756579734665
1287,Minnesota,2021,Unknown or Not Stated,-9,330,31,3255.1000000000004,2004,822245.0,8688315,507014,6019336,2161965,8963393,4506036,2087673,653077.0,1039748,10.90112192837901,5.480162238748791,2.5389914198322883,11.067247385467551,5.467574837877757,2.6579906490437772
1288,Minnesota,2021,8th grade or less,1,1995,31,3331.95,2003,825674.0,8484497,463746,6064474,1956277,8938770,4318736,2130933,613899.0,1204124,10.82602819030271,5.230558307516041,2.5808406223279405,10.614461511921712,5.228123515216573,2.5642361829693834
1289,Minnesota,2021,9th through 12th grade with no diploma,2,4025,26,3207.55,2010,799615.0,10383935,1245368,5978487,3160080,10564774,5676045,2504618,795088.0,949938,13.212325931854705,7.098472389837609,3.132279909706546,13.259371811767327,6.928608609110549,3.1926542088295444
1290,Minnesota,2021,High school graduate or GED completed,3,10620,28,3262.3500000000004,2009,800831.0,10353784,575703,6590788,3187293,11193640,5815987,2712430,803017.0,1187008,13.977530839840115,7.262439890563677,3.3870192337709204,13.012938176501427,6.739100459672882,3.1280945381305143
1291,Minnesota,2021,"Some college credit, but not a degree",4,10696,29,3295.15,2008,807929.0,10118118,558886,6513673,3045559,10462624,5242058,2589268,768142.0,1136550,12.949930006225795,6.48826567681071,3.204821215725639,12.694950787897616,6.539068779650803,3.0499033345165416
1292,Minnesota,2021,"Associate degree (AA, AS)",5,7625,31,3338.1000000000004,2006,812040.0,9314477,558287,6368364,2387826,9671933,4818788,2317030,697359.0,1063443,11.910660804886458,5.9341756563716075,2.8533446628244916,12.013637819480582,6.04571013657761,2.8832044822769203
1293,Minnesota,2021,"Bachelor's degree (BA, AB, BS)",6,19036,32,3381.7,2005,814660.0,8777363,529037,5912340,2335986,9082593,4637773,2157574,646632.0,937357,11.148936979844352,5.692893968035745,2.64843492990941,11.51295822748601,5.714348896807658,2.7549859525341867
1294,Minnesota,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7634,33,3370.95,2004,822245.0,8688315,507014,6019336,2161965,8963393,4506036,2087673,653077.0,1039748,10.90112192837901,5.480162238748791,2.5389914198322883,11.067247385467551,5.467574837877757,2.6579906490437772
1295,Minnesota,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2464,34,3345.45,2003,825674.0,8484497,463746,6064474,1956277,8938770,4318736,2130933,613899.0,1204124,10.82602819030271,5.230558307516041,2.5808406223279405,10.614461511921712,5.228123515216573,2.5642361829693834
1296,Mississippi,2016,Unknown or Not Stated,-9,71,27,2959.55,2003,491623.0,3260771,482904,1754451,1023416,3205193,1702193,965269,203597.0,267397,6.51961564043993,3.462394965247761,1.9634333625562677,6.736955051173056,3.533667105918983,1.9874406653012116
1297,Mississippi,2016,8th grade or less,1,858,26,3142.05,2003,491623.0,3260771,482904,1754451,1023416,3205193,1702193,965269,203597.0,267397,6.51961564043993,3.462394965247761,1.9634333625562677,6.736955051173056,3.533667105918983,1.9874406653012116
1298,Mississippi,2016,9th through 12th grade with no diploma,2,4455,23,3016.35,2008,493302.0,4449009,708253,2389484,1351272,4363308,2286231,1364586,264883.0,377201,8.8451050269409,4.634546383351375,2.7662283955872873,8.583784233742872,4.457138147130647,2.6640633794870374
1299,Mississippi,2016,High school graduate or GED completed,3,10724,25,3073.0,2007,494135.0,4220926,712846,2214700,1293380,4158733,2160396,1296685,251539.0,379581,8.416187883877887,4.372076456838718,2.6241512946866745,8.3256999593474,4.336496557083774,2.558671508931807
1300,Mississippi,2016,"Some college credit, but not a degree",4,9280,26,3136.05,2006,493952.0,4279581,856762,2108733,1314086,4066036,2096028,1244115,243110.0,413302,8.231641940917337,4.243383972531744,2.5186961486136306,7.948288964625514,4.15201783046644,2.4324611849808018
1301,Mississippi,2016,"Associate degree (AA, AS)",5,4644,28,3202.15,2004,492557.0,3481643,516520,1907476,1057647,3473928,1831472,1035599,216747.0,322751,7.0528446453912945,3.718294532409447,2.10249575176071,7.082038352914373,3.7220563030030034,2.1304890346826357
1302,Mississippi,2016,"Bachelor's degree (BA, AB, BS)",6,5174,30,3297.9,2002,492198.0,3029559,438583,1639832,951144,3026111,1586661,875637,196509.0,299474,6.148157855172106,3.223623419843234,1.779034047273658,6.360583302878522,3.3192313274281573,1.8354269703915291
1303,Mississippi,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2146,32,3288.95,2000,499362.0,2743284,368830,1504225,870229,2996474,1524728,810371,183118.0,421075,6.000604771688675,3.0533520772505716,1.6228127090167053,5.686858159045921,2.9547644281205336,1.5886796479915628
1304,Mississippi,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,576,33,3329.55,1999,502382.0,2532681,339359,1374920,818402,2811852,1377699,730765,181454.0,455812,5.597039702855596,2.742333523095971,1.4546002842458527,5.399055638189931,2.8114661689825913,1.4782290574032861
1305,Mississippi,2017,Unknown or Not Stated,-9,68,27,2722.95,2004,492557.0,3481643,516520,1907476,1057647,3473928,1831472,1035599,216747.0,322751,7.0528446453912945,3.718294532409447,2.10249575176071,7.082038352914373,3.7220563030030034,2.1304890346826357
1306,Mississippi,2017,8th grade or less,1,792,27,3165.8999999999996,2003,491623.0,3260771,482904,1754451,1023416,3205193,1702193,965269,203597.0,267397,6.51961564043993,3.462394965247761,1.9634333625562677,6.736955051173056,3.533667105918983,1.9874406653012116
1307,Mississippi,2017,9th through 12th grade with no diploma,2,4209,24,3042.3999999999996,2008,493302.0,4449009,708253,2389484,1351272,4363308,2286231,1364586,264883.0,377201,8.8451050269409,4.634546383351375,2.7662283955872873,8.583784233742872,4.457138147130647,2.6640633794870374
1308,Mississippi,2017,High school graduate or GED completed,3,10687,25,3076.75,2008,493302.0,4449009,708253,2389484,1351272,4363308,2286231,1364586,264883.0,377201,8.8451050269409,4.634546383351375,2.7662283955872873,8.583784233742872,4.457138147130647,2.6640633794870374
1309,Mississippi,2017,"Some college credit, but not a degree",4,9007,26,3127.4,2007,494135.0,4220926,712846,2214700,1293380,4158733,2160396,1296685,251539.0,379581,8.416187883877887,4.372076456838718,2.6241512946866745,8.3256999593474,4.336496557083774,2.558671508931807
1310,Mississippi,2017,"Associate degree (AA, AS)",5,4792,28,3201.45,2005,494382.0,3639643,552628,1958500,1128515,3610904,1935459,1096574,231190.0,281713,7.303874331994288,3.914905882495722,2.2180702371850107,7.502489617819107,3.938460801816857,2.281729891094748
1311,Mississippi,2017,"Bachelor's degree (BA, AB, BS)",6,5092,30,3268.6000000000004,2003,491623.0,3260771,482904,1754451,1023416,3205193,1702193,965269,203597.0,267397,6.51961564043993,3.462394965247761,1.9634333625562677,6.736955051173056,3.533667105918983,1.9874406653012116
1312,Mississippi,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2079,32,3278.7,2001,496513.0,2823151,385896,1519788,917467,2930393,1548979,847817,190656.0,282202,5.901946172607767,3.119714891654398,1.7075424007024993,6.036975239190604,3.1336951715923225,1.710574382969639
1313,Mississippi,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,631,33,3317.6499999999996,2000,499362.0,2743284,368830,1504225,870229,2996474,1524728,810371,183118.0,421075,6.000604771688675,3.0533520772505716,1.6228127090167053,5.686858159045921,2.9547644281205336,1.5886796479915628
1314,Mississippi,2018,Unknown or Not Stated,-9,97,26,2859.4,2006,493952.0,4279581,856762,2108733,1314086,4066036,2096028,1244115,243110.0,413302,8.231641940917337,4.243383972531744,2.5186961486136306,7.948288964625514,4.15201783046644,2.4324611849808018
1315,Mississippi,2018,8th grade or less,1,770,27,3154.45,2004,492557.0,3481643,516520,1907476,1057647,3473928,1831472,1035599,216747.0,322751,7.0528446453912945,3.718294532409447,2.10249575176071,7.082038352914373,3.7220563030030034,2.1304890346826357
1316,Mississippi,2018,9th through 12th grade with no diploma,2,3901,24,3028.8999999999996,2009,491194.0,4392101,675576,2334363,1382162,4552756,2317710,1392119,275915.0,493773,9.268753282816972,4.718522620390314,2.834153104476032,8.828329675058928,4.565050161147875,2.7693844413358817
1317,Mississippi,2018,High school graduate or GED completed,3,10859,25,3073.8,2009,491194.0,4392101,675576,2334363,1382162,4552756,2317710,1392119,275915.0,493773,9.268753282816972,4.718522620390314,2.834153104476032,8.828329675058928,4.565050161147875,2.7693844413358817
1318,Mississippi,2018,"Some college credit, but not a degree",4,8795,26,3119.85,2008,493302.0,4449009,708253,2389484,1351272,4363308,2286231,1364586,264883.0,377201,8.8451050269409,4.634546383351375,2.7662283955872873,8.583784233742872,4.457138147130647,2.6640633794870374
1319,Mississippi,2018,"Associate degree (AA, AS)",5,4741,28,3188.1,2006,493952.0,4279581,856762,2108733,1314086,4066036,2096028,1244115,243110.0,413302,8.231641940917337,4.243383972531744,2.5186961486136306,7.948288964625514,4.15201783046644,2.4324611849808018
1320,Mississippi,2018,"Bachelor's degree (BA, AB, BS)",6,5080,30,3268.95,2004,492557.0,3481643,516520,1907476,1057647,3473928,1831472,1035599,216747.0,322751,7.0528446453912945,3.718294532409447,2.10249575176071,7.082038352914373,3.7220563030030034,2.1304890346826357
1321,Mississippi,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2177,32,3285.05,2002,492198.0,3029559,438583,1639832,951144,3026111,1586661,875637,196509.0,299474,6.148157855172106,3.223623419843234,1.779034047273658,6.360583302878522,3.3192313274281573,1.8354269703915291
1322,Mississippi,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,580,33,3228.85,2001,496513.0,2823151,385896,1519788,917467,2930393,1548979,847817,190656.0,282202,5.901946172607767,3.119714891654398,1.7075424007024993,6.036975239190604,3.1336951715923225,1.710574382969639
1323,Mississippi,2019,Unknown or Not Stated,-9,100,28,2970.4,2005,494382.0,3639643,552628,1958500,1128515,3610904,1935459,1096574,231190.0,281713,7.303874331994288,3.914905882495722,2.2180702371850107,7.502489617819107,3.938460801816857,2.281729891094748
1324,Mississippi,2019,8th grade or less,1,745,27,3173.85,2005,494382.0,3639643,552628,1958500,1128515,3610904,1935459,1096574,231190.0,281713,7.303874331994288,3.914905882495722,2.2180702371850107,7.502489617819107,3.938460801816857,2.281729891094748
1325,Mississippi,2019,9th through 12th grade with no diploma,2,3820,24,3003.2,2010,491651.0,4466377,945973,2109089,1411315,4504257,2337184,1399684,273024.0,421984,9.161492603493128,4.753746051569101,2.8469056302133016,8.91908805424433,4.618099930951731,2.834267851760913
1326,Mississippi,2019,High school graduate or GED completed,3,10906,25,3058.0,2010,491651.0,4466377,945973,2109089,1411315,4504257,2337184,1399684,273024.0,421984,9.161492603493128,4.753746051569101,2.8469056302133016,8.91908805424433,4.618099930951731,2.834267851760913
1327,Mississippi,2019,"Some college credit, but not a degree",4,8393,27,3117.05,2008,493302.0,4449009,708253,2389484,1351272,4363308,2286231,1364586,264883.0,377201,8.8451050269409,4.634546383351375,2.7662283955872873,8.583784233742872,4.457138147130647,2.6640633794870374
1328,Mississippi,2019,"Associate degree (AA, AS)",5,4876,28,3172.05,2007,494135.0,4220926,712846,2214700,1293380,4158733,2160396,1296685,251539.0,379581,8.416187883877887,4.372076456838718,2.6241512946866745,8.3256999593474,4.336496557083774,2.558671508931807
1329,Mississippi,2019,"Bachelor's degree (BA, AB, BS)",6,5020,30,3265.7,2005,494382.0,3639643,552628,1958500,1128515,3610904,1935459,1096574,231190.0,281713,7.303874331994288,3.914905882495722,2.2180702371850107,7.502489617819107,3.938460801816857,2.281729891094748
1330,Mississippi,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2148,32,3261.7,2003,491623.0,3260771,482904,1754451,1023416,3205193,1702193,965269,203597.0,267397,6.51961564043993,3.462394965247761,1.9634333625562677,6.736955051173056,3.533667105918983,1.9874406653012116
1331,Mississippi,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,628,33,3309.1000000000004,2002,492198.0,3029559,438583,1639832,951144,3026111,1586661,875637,196509.0,299474,6.148157855172106,3.223623419843234,1.779034047273658,6.360583302878522,3.3192313274281573,1.8354269703915291
1332,Mississippi,2020,Unknown or Not Stated,-9,77,27,2822.3999999999996,2007,494135.0,4220926,712846,2214700,1293380,4158733,2160396,1296685,251539.0,379581,8.416187883877887,4.372076456838718,2.6241512946866745,8.3256999593474,4.336496557083774,2.558671508931807
1333,Mississippi,2020,8th grade or less,1,747,27,3125.1,2006,493952.0,4279581,856762,2108733,1314086,4066036,2096028,1244115,243110.0,413302,8.231641940917337,4.243383972531744,2.5186961486136306,7.948288964625514,4.15201783046644,2.4324611849808018
1334,Mississippi,2020,9th through 12th grade with no diploma,2,3468,24,3033.45,2011,490526.0,4516742,1006465,2071467,1438810,4345783,2238165,1393211,274243.0,368906,8.859434566159592,4.562785662737551,2.8402388456473253,9.011567093241148,4.654704421547909,2.900741689426271
1335,Mississippi,2020,High school graduate or GED completed,3,10971,25,3075.7,2011,490526.0,4516742,1006465,2071467,1438810,4345783,2238165,1393211,274243.0,368906,8.859434566159592,4.562785662737551,2.8402388456473253,9.011567093241148,4.654704421547909,2.900741689426271
1336,Mississippi,2020,"Some college credit, but not a degree",4,7869,27,3121.1,2009,491194.0,4392101,675576,2334363,1382162,4552756,2317710,1392119,275915.0,493773,9.268753282816972,4.718522620390314,2.834153104476032,8.828329675058928,4.565050161147875,2.7693844413358817
